"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent","id","com.1","com.2","X1_att.c_s","X1_v.c_s","X1_p.c_s","X1_i.c_s","X1_u.c_s","X1_a.c_s","X2_att.c_s","X2_v.c_s","X2_p.c_s","X2_i.c_s","X2_u.c_s","X2_a.c_s","X3_att.c_s","X3_v.c_s","X3_p.c_s","X3_i.c_s","X3_u.c_s","X3_a.c_s","X4_att.c_s","X4_v.c_s","X4_p.c_s","X4_i.c_s","X4_u.c_s","X4_a.c_s","X5_att.c_s","X5_v.c_s","X5_p.c_s","X5_i.c_s","X5_u.c_s","X5_a.c_s","X6_att.c_s","X6_v.c_s","X6_p.c_s","X6_i.c_s","X6_u.c_s","X6_a.c_s","X7_att.c_s","X7_v.c_s","X7_p.c_s","X7_i.c_s","X7_u.c_s","X7_a.c_s","X8_att.c_s","X8_v.c_s","X8_p.c_s","X8_i.c_s","X8_u.c_s","X8_a.c_s","X9_att.c_s","X9_v.c_s","X9_p.c_s","X9_i.c_s","X9_u.c_s","X9_a.c_s","X10_att.c_s","X10_v.c_s","X10_p.c_s","X10_i.c_s","X10_u.c_s","X10_a.c_s","X1_att.m_s","X1_v.m_s","X1_p.m_s","X1_i.m_s","X1_u.m_s","X1_a.m_s","X2_att.m_s","X2_v.m_s","X2_p.m_s","X2_i.m_s","X2_u.m_s","X2_a.m_s","X3_att.m_s","X3_v.m_s","X3_p.m_s","X3_i.m_s","X3_u.m_s","X3_a.m_s","X4_att.m_s","X4_v.m_s","X4_p.m_s","X4_i.m_s","X4_u.m_s","X4_a.m_s","X5_att.m_s","X5_v.m_s","X5_p.m_s","X5_i.m_s","X5_u.m_s","X5_a.m_s","X6_att.m_s","X6_v.m_s","X6_p.m_s","X6_i.m_s","X6_u.m_s","X6_a.m_s","X7_att.m_s","X7_v.m_s","X7_p.m_s","X7_i.m_s","X7_u.m_s","X7_a.m_s","X8_att.m_s","X8_v.m_s","X8_p.m_s","X8_i.m_s","X8_u.m_s","X8_a.m_s","X9_att.m_s","X9_v.m_s","X9_p.m_s","X9_i.m_s","X9_u.m_s","X9_a.m_s","X10_att.m_s","X10_v.m_s","X10_p.m_s","X10_i.m_s","X10_u.m_s","X10_a.m_s","X1_att.c_d","X1_v.c_d","X1_p.c_d","X1_i.c_d","X1_u.c_d","X1_a.c_d","X2_att.c_d","X2_v.c_d","X2_p.c_d","X2_i.c_d","X2_u.c_d","X2_a.c_d","X3_att.c_d","X3_v.c_d","X3_p.c_d","X3_i.c_d","X3_u.c_d","X3_a.c_d","X4_att.c_d","X4_v.c_d","X4_p.c_d","X4_i.c_d","X4_u.c_d","X4_a.c_d","X5_att.c_d","X5_v.c_d","X5_p.c_d","X5_i.c_d","X5_u.c_d","X5_a.c_d","X6_att.c_d","X6_v.c_d","X6_p.c_d","X6_i.c_d","X6_u.c_d","X6_a.c_d","X7_att.c_d","X7_v.c_d","X7_p.c_d","X7_i.c_d","X7_u.c_d","X7_a.c_d","X8_att.c_d","X8_v.c_d","X8_p.c_d","X8_i.c_d","X8_u.c_d","X8_a.c_d","X9_att.c_d","X9_v.c_d","X9_p.c_d","X9_i.c_d","X9_u.c_d","X9_a.c_d","X10_att.c_d","X10_v.c_d","X10_p.c_d","X10_i.c_d","X10_u.c_d","X10_a.c_d","X1_att.m_d","X1_v.m_d","X1_p.m_d","X1_i.m_d","X1_u.m_d","X1_a.m_d","X2_att.m_d","X2_v.m_d","X2_p.m_d","X2_i.m_d","X2_u.m_d","X2_a.m_d","X3_att.m_d","X3_v.m_d","X3_p.m_d","X3_i.m_d","X3_u.m_d","X3_a.m_d","X4_att.m_d","X4_v.m_d","X4_p.m_d","X4_i.m_d","X4_u.m_d","X4_a.m_d","X5_att.m_d","X5_v.m_d","X5_p.m_d","X5_i.m_d","X5_u.m_d","X5_a.m_d","X6_att.m_d","X6_v.m_d","X6_p.m_d","X6_i.m_d","X6_u.m_d","X6_a.m_d","X7_att.m_d","X7_v.m_d","X7_p.m_d","X7_i.m_d","X7_u.m_d","X7_a.m_d","X8_att.m_d","X8_v.m_d","X8_p.m_d","X8_i.m_d","X8_u.m_d","X8_a.m_d","X9_att.m_d","X9_v.m_d","X9_p.m_d","X9_i.m_d","X9_u.m_d","X9_a.m_d","X10_att.m_d","X10_v.m_d","X10_p.m_d","X10_i.m_d","X10_u.m_d","X10_a.m_d","FL_4_DO","casevienna_DO","messagevienna_DO","casedominos_DO","messagedominos_DO"
"5/14/2024 10:39","5/14/2024 10:40","0","100","78","1","5/14/2024 10:40","","","","","anonymous","EN","1",456,"7","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/14/2024 10:39","5/14/2024 10:40","0","100","98","1","5/14/2024 10:40","","","","","anonymous","EN","1",457,"5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/14/2024 10:35","5/14/2024 10:40","0","100","316","1","5/14/2024 10:40","","","","","anonymous","EN","1",458,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","1","1","1","","","","","","","","","","","","","","","","","","","messagedominos","","","","Q228|Q229|u.m_d|i.m_d|v.m_d|a.m_d|p.m_d|att.m_d"
"5/14/2024 10:38","5/14/2024 10:40","0","100","166","1","5/14/2024 10:40","","","","","anonymous","EN","1",459,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","5","5","6","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagevienna","","Q210|message|v.m_s|a.m_s|p.m_s|att.m_s|i.m_s|u.m_s","",""
"5/14/2024 10:38","5/14/2024 10:40","0","100","171","1","5/14/2024 10:40","","","","","anonymous","EN","1",460,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|att.c_d|a.c_d|p.c_d|i.c_d|u.c_d|v.c_d",""
"5/14/2024 10:36","5/14/2024 10:40","0","100","253","1","5/14/2024 10:40","","","","","anonymous","EN","1",461,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","2","5","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|p.c_d|att.c_d|v.c_d|u.c_d|a.c_d|i.c_d",""
"5/14/2024 10:37","5/14/2024 10:40","0","100","231","1","5/14/2024 10:40","","","","","anonymous","EN","1",462,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","2","5","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|u.c_d|v.c_d|i.c_d|p.c_d|a.c_d|att.c_d",""
"5/14/2024 10:38","5/14/2024 10:40","0","100","133","1","5/14/2024 10:40","","","","","anonymous","EN","1",463,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","2","4","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|p.c_d|att.c_d|u.c_d|i.c_d|a.c_d|v.c_d",""
"5/14/2024 10:38","5/14/2024 10:40","0","100","171","1","5/14/2024 10:40","","","","","anonymous","EN","1",464,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","1","5","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casevienna","Q129|case|i.c_s|u.c_s|v.c_s|a.c_s|att.c_s|p.c_s","","",""
"5/14/2024 10:38","5/14/2024 10:40","0","100","127","1","5/14/2024 10:40","","","","","anonymous","EN","1",465,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","4","2","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagedominos","","","","Q228|Q229|a.m_d|i.m_d|p.m_d|v.m_d|att.m_d|u.m_d"
"5/14/2024 10:37","5/14/2024 10:40","0","100","205","1","5/14/2024 10:41","","","","","anonymous","EN","1",466,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","2","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagevienna","","Q210|message|a.m_s|p.m_s|i.m_s|u.m_s|att.m_s|v.m_s","",""
"5/14/2024 10:39","5/14/2024 10:41","0","100","79","1","5/14/2024 10:41","","","","","anonymous","EN","1",467,"6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5/14/2024 10:39","5/14/2024 10:41","0","100","83","1","5/14/2024 10:41","","","","","anonymous","EN","1",468,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","2","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","casedominos","","","Q220|Q221|i.c_d|att.c_d|v.c_d|u.c_d|a.c_d|p.c_d",""
"5/14/2024 10:39","5/14/2024 10:41","0","100","108","1","5/14/2024 10:41","","","","","anonymous","EN","1",469,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","1","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagedominos","","","","Q228|Q229|a.m_d|i.m_d|v.m_d|u.m_d|p.m_d|att.m_d"
"5/14/2024 10:38","5/14/2024 10:41","0","100","126","1","5/14/2024 10:41","","","","","anonymous","EN","1",470,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","5","1","4","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagevienna","","Q210|message|p.m_s|v.m_s|att.m_s|u.m_s|i.m_s|a.m_s","",""
"5/14/2024 10:36","5/14/2024 10:41","0","100","298","1","5/14/2024 10:41","","","","","anonymous","EN","1",471,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","3","7","5","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","messagedominos","","","","Q228|Q229|u.m_d|i.m_d|att.m_d|v.m_d|a.m_d|p.m_d"
"5/14/2024 10:38","5/14/2024 10:41","0","100","177","1","5/14/2024 10:41","","","","","anonymous","EN","1",472,"7","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","6","4","6","5","7","","","","","","","messagedominos","","","","Q228|Q229|v.m_d|att.m_d|u.m_d|p.m_d|i.m_d|a.m_d"
